PERFORMANCE: {"timestamp":"2026-02-14 16:38:20","url":"\/as\/student\/SAPNA-KUMARI\/attendance","load_time":0.02683711051940918,"memory_usage":"808.75 KB","peak_memory":"2 MB","included_files":32,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:41:51","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.015521049499511719,"memory_usage":"816.91 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:41:52","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.013897180557250977,"memory_usage":"816.91 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:41:52","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.014595985412597656,"memory_usage":"816.91 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:44:03","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.07164192199707031,"memory_usage":"1.02 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:44:56","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.24672293663024902,"memory_usage":"1.02 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:46:05","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.2514979839324951,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:52:34","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.29419493675231934,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 10:53:25","url":"\/as\/emp\/user\/stu295\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZGF0YSI6eyJtb2R1bGVzIjpbIkZ1bmRhbWVudGFscyIsIk9mZmljZSBBdXRvbWF0aW9uIiwiUHJvZ3JhbW1pbmcgQmFzaWNzIiwiSW50ZXJuZXQiXSwiY2F0ZWdvcnlfaWQiOiJjYXQwMDExIiwic3lzdGVtX3ZhbGlkX2RheXMiOiIzMCIsInN5c3RlbV9pbnZhbGlkX2RheXMiOiIxMCIsInByYWN0aWNhbF9taW51dGVzIjoiNjAiLCJtdWx0aV9sb2ciOiIwIiwiY2VydGlmaWNhdGUiOiIxIiwib2ZmbGluZV9wcmFjdGljYWwgIjoiMSIsInZlcnNpb25fdGl0bGUgIjoiRENBIFx1MjAxMyBEaXBsb21hIGluIENvbXB1dGVyIEFwcGxpY2F0aW9ucyBcdTIwMTMgdjEiLCJzdHVkeV9tb2RlICI6InNlbGZfcGFjZWQiLCJwcmVmZXJyZWRfdGltZSAiOiJhbnkiLCJ0aW1lem9uZSAiOiJBc2lhXC9Lb2xrYXRhIiwidmVyc2lvbl9udW1iZXIgIjoxfX1d\/student","load_time":0.29412102699279785,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:18:35","url":"\/as\/","load_time":1.2999589443206787,"memory_usage":"1.05 MB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:18:41","url":"\/as\/login","load_time":0.038086891174316406,"memory_usage":"824.7 KB","peak_memory":"4 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:19:01","url":"\/as\/","load_time":1.0260679721832275,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:19:03","url":"\/as\/emp","load_time":0.045729875564575195,"memory_usage":"900.82 KB","peak_memory":"10 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:19:07","url":"\/as\/emp\/users","load_time":0.015152931213378906,"memory_usage":"1016.53 KB","peak_memory":"6 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:20:37","url":"\/as\/emp\/user\/add","load_time":0.030909061431884766,"memory_usage":"1.06 MB","peak_memory":"16 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:23:47","url":"\/as\/emp\/user\/add","load_time":0.02649998664855957,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:44:53","url":"\/as\/emp\/user\/add","load_time":0.021509885787963867,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:45:43","url":"\/as\/emp\/user\/add","load_time":0.024084091186523438,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:47:13","url":"\/as\/emp\/user\/add","load_time":0.017467021942138672,"memory_usage":"1.06 MB","peak_memory":"6 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:47:39","url":"\/as\/emp\/user\/add","load_time":0.02672886848449707,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:47:45","url":"\/as\/emp\/user\/add","load_time":0.028194189071655273,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:47:46","url":"\/as\/emp\/user\/add","load_time":0.03266096115112305,"memory_usage":"1.06 MB","peak_memory":"10 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:48:01","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.018615007400512695,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:48:34","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.024302959442138672,"memory_usage":"1.06 MB","peak_memory":"6 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:48:35","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.020138025283813477,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:49:17","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07422304153442383,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:49:32","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07272696495056152,"memory_usage":"1.06 MB","peak_memory":"12 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:50:59","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07776093482971191,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:51:22","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02166295051574707,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:51:23","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.03137612342834473,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:51:23","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.020735979080200195,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:51:24","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.03076910972595215,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:51:47","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07596278190612793,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:52:36","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.31963300704956055,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:52:51","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.24814105033874512,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:53:40","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07622003555297852,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:53:52","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.09548687934875488,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:34","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.08903193473815918,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:50","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.06970095634460449,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:51","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021049976348876953,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:53","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.023838043212890625,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:53","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.025774002075195312,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:54","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021574020385742188,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:55","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.026906967163085938,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:55","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02390122413635254,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:56","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.027431964874267578,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:57","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.023082971572875977,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:57","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02280902862548828,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:54:58","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02184605598449707,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:55:53","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07718801498413086,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:14","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07346701622009277,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:14","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.022646188735961914,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:15","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.022031068801879883,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:16","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02043008804321289,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:16","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.020241975784301758,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:16","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021089792251586914,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:56:17","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.026139020919799805,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:57:43","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.24527597427368164,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 15:58:29","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.2404179573059082,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:16:38","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.024973154067993164,"memory_usage":"1.06 MB","peak_memory":"16 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:18:33","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.024866104125976562,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:19:10","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02593684196472168,"memory_usage":"1.06 MB","peak_memory":"12 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:20:26","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.24339008331298828,"memory_usage":"1.06 MB","peak_memory":"6 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:21:08","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.2772989273071289,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:23:08","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.024118900299072266,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:26:00","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.024365901947021484,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:26:45","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02209305763244629,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:31:05","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02614593505859375,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:33:09","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021934986114501953,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:35:42","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02452397346496582,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:37:44","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.026533126831054688,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:37:45","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.022811174392700195,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:37:46","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.023146867752075195,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:37:47","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021305084228515625,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:39:04","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.026714086532592773,"memory_usage":"1.06 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:40:33","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.02602696418762207,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:42:10","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.020668983459472656,"memory_usage":"1.06 MB","peak_memory":"12 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:43:10","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.023576974868774414,"memory_usage":"1.06 MB","peak_memory":"10 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:48:15","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.030176877975463867,"memory_usage":"1.06 MB","peak_memory":"14 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:48:52","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.030173063278198242,"memory_usage":"1.06 MB","peak_memory":"16 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-17 16:48:53","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.021559953689575195,"memory_usage":"1.06 MB","peak_memory":"6 MB","included_files":39,"ip":"::1"}
